evidence_status,synthetic,model,pair,strategy,budget_seconds,K,p,Y,risk_increases,risk_decreases,K_0,p_0,Y_0,delta_Y,precision_threshold,precision_threshold_gt_one,upfront_seconds,audit_seconds,required_seconds,unspent_seconds,overhead_exceeds_budget,decomposition_status,precision_gain,capacity_loss
historical_observation,False,granite,7123-7124,norm,83.6663481220603,56,0.44642857142857145,25,0,25,135,0.7185185185185186,97,-72,1.7321428571428572,True,49.01391664892435,34.45863238722086,83.47254903614521,0.1937990859150897,False,defined,-2057/135,7663/135
historical_observation,False,granite,7123-7124,paid_direct,83.6663481220603,128,0.703125,90,0,90,135,0.7185185185185186,97,-7,0.7578125,False,4.106550671905279,79.22323193401098,83.32978260591626,0.3365655161440387,False,defined,-266/135,679/135
historical_observation,False,granite,7123-7124,paid_loss,83.6663481220603,29,0.4827586206896552,14,0,14,135,0.7185185185185186,97,-83,3.3448275862068964,True,66.1020774140954,17.422186333686113,83.52426374778152,0.1420843742787836,False,defined,-923/135,10282/135
historical_observation,False,granite,7123-7124,paid_primary,83.6663481220603,40,0.525,21,0,21,135,0.7185185185185186,97,-76,2.425,True,58.88883100524545,24.664336707443,83.55316771268845,0.11318040937185374,False,defined,-209/27,1843/27
historical_observation,False,granite,7123-7124,paid_norm,83.6663481220603,49,0.42857142857142855,21,0,21,135,0.7185185185185186,97,-76,1.9795918367346939,True,53.11937068477273,30.33298045769334,83.45235114246607,0.2139969795942319,False,defined,-1918/135,8342/135
historical_observation,False,granite,7125-7126,direct,83.6663481220603,308,0.15584415584415584,48,24,24,308,0.15584415584415584,48,0,0.15584415584415584,False,0.0019103959202766418,83.48870462924242,83.4906150251627,0.17573309689760302,False,defined,0,0
historical_observation,False,granite,7125-7126,loss,83.6663481220603,83,0.5421686746987951,45,19,26,308,0.15584415584415584,48,-3,0.5783132530120482,False,60.68995549529791,22.80867939442396,83.49863488972187,0.16771323233843222,False,defined,2469/77,2700/77
historical_observation,False,granite,7125-7126,primary,83.6663481220603,110,0.2818181818181818,31,11,20,308,0.15584415584415584,48,-17,0.43636363636363634,False,53.98102927207947,29.662647269666195,83.64367654174566,0.022671580314639797,False,defined,97/7,216/7
historical_observation,False,granite,7125-7126,norm,83.6663481220603,130,0.27692307692307694,36,17,19,308,0.15584415584415584,48,-12,0.36923076923076925,False,48.51888037472963,35.0057677179575,83.52464809268713,0.1417000293731682,False,defined,1212/77,2136/77
historical_observation,False,granite,7125-7126,paid_direct,83.6663481220603,293,0.16040955631399317,47,23,24,308,0.15584415584415584,48,-1,0.16382252559726962,False,3.945448000729084,79.51195765659213,83.45740565732122,0.208942464739085,False,defined,103/77,180/77
historical_observation,False,granite,7125-7126,paid_loss,83.6663481220603,68,0.5588235294117647,38,14,24,308,0.15584415584415584,48,-10,0.7058823529411765,False,64.63349310010672,18.720668859779835,83.35416195988655,0.3121861621737515,False,defined,2110/77,2880/77
historical_observation,False,granite,7125-7126,paid_primary,83.6663481220603,95,0.2736842105263158,26,8,18,308,0.15584415584415584,48,-22,0.5052631578947369,False,57.92456687688827,25.521728567779064,83.44629544466734,0.22005267739296294,False,defined,862/77,2556/77
historical_observation,False,granite,7125-7126,paid_norm,83.6663481220603,115,0.26956521739130435,31,15,16,308,0.15584415584415584,48,-17,0.41739130434782606,False,52.46241797953844,30.966974649578333,83.42939262911678,0.23695549294352433,False,defined,1007/77,2316/77
historical_observation,False,granite,7127-7128,direct,83.6663481220603,292,0.14726027397260275,43,24,19,292,0.14726027397260275,43,0,0.14726027397260275,False,0.001085575670003891,83.63090911880136,83.63199469447136,0.03435342758894045,False,defined,0,0
historical_observation,False,granite,7127-7128,loss,83.6663481220603,76,0.4868421052631579,37,20,17,292,0.14726027397260275,43,-6,0.5657894736842105,False,62.19115811958909,21.339479997754097,83.53063811734319,0.13571000471711261,False,defined,1884/73,2322/73
historical_observation,False,granite,7127-7128,primary,83.6663481220603,100,0.25,25,12,13,292,0.14726027397260275,43,-18,0.43,False,54.593604788184166,28.790944389998913,83.38454917818308,0.2817989438772219,False,defined,750/73,2064/73
historical_observation,False,granite,7127-7128,norm,83.6663481220603,116,0.22413793103448276,26,17,9,292,0.14726027397260275,43,-17,0.3706896551724138,False,50.0656611174345,33.51243310794234,83.57809422537684,0.08825389668345723,False,defined,651/73,1892/73
historical_observation,False,granite,7127-7128,paid_direct,83.6663481220603,276,0.15217391304347827,42,23,19,292,0.14726027397260275,43,-1,0.15579710144927536,False,4.276102670282126,79.21096982806921,83.48707249835134,0.17927562370896377,False,defined,99/73,172/73
historical_observation,False,granite,7127-7128,paid_loss,83.6663481220603,60,0.4666666666666667,28,13,15,292,0.14726027397260275,43,-15,0.7166666666666667,False,66.46617521420121,16.94870974496007,83.41488495916128,0.251463162899018,False,defined,1399/73,2494/73
historical_observation,False,granite,7127-7128,paid_primary,83.6663481220603,87,0.2413793103448276,21,9,12,292,0.14726027397260275,43,-22,0.4942528735632184,False,58.86862188279629,24.59471571072936,83.46333759352565,0.20301052853465215,False,defined,2391/292,8815/292
historical_observation,False,granite,7127-7128,paid_norm,83.6663481220603,102,0.24509803921568626,25,16,9,292,0.14726027397260275,43,-18,0.4215686274509804,False,54.34067821204662,29.03828416019678,83.37896237224341,0.28738574981689685,False,defined,1457/146,4085/146
historical_observation,False,granite,7129-7130,direct,83.6663481220603,302,0.16556291390728478,50,27,23,302,0.16556291390728478,50,0,0.16556291390728478,False,0.0018964111804962158,83.66284217685461,83.6647385880351,0.0016095340251932842,False,defined,0,0
historical_observation,False,granite,7129-7130,loss,83.6663481220603,81,0.5308641975308642,43,26,17,302,0.16556291390728478,50,-7,0.6172839506172839,False,61.78539385646582,21.779380962252617,83.56477481871843,0.10157330334186408,False,defined,4468/151,5525/151
historical_observation,False,granite,7129-7130,primary,83.6663481220603,101,0.2376237623762376,24,10,14,302,0.16556291390728478,50,-26,0.49504950495049505,False,55.89688702300191,27.74801265820861,83.64489968121052,0.02144844084978257,False,defined,1099/151,5025/151
historical_observation,False,granite,7129-7130,norm,83.6663481220603,120,0.21666666666666667,26,13,13,302,0.16556291390728478,50,-24,0.4166666666666667,False,50.55986279994249,33.05031672492623,83.61017952486873,0.05616859719157362,False,defined,926/151,4550/151
historical_observation,False,granite,7129-7130,paid_direct,83.6663481220603,286,0.16433566433566432,47,25,22,302,0.16556291390728478,50,-3,0.17482517482517482,False,4.197974433004856,79.30256711319089,83.50054154619575,0.16580657586455433,False,defined,-53/151,400/151
historical_observation,False,granite,7129-7130,paid_loss,83.6663481220603,65,0.6,39,22,17,302,0.16556291390728478,50,-11,0.7692307692307693,False,65.98147187829018,17.3632939979434,83.34476587623358,0.3215822458267196,False,defined,4264/151,5925/151
historical_observation,False,granite,7129-7130,paid_primary,83.6663481220603,86,0.23255813953488372,20,9,11,302,0.16556291390728478,50,-30,0.5813953488372093,False,60.09296504482627,23.56437475979328,83.65733980461955,0.00900831744074963,False,defined,870/151,5400/151
historical_observation,False,granite,7129-7130,paid_norm,83.6663481220603,104,0.22115384615384615,23,12,11,302,0.16556291390728478,50,-27,0.4807692307692308,False,54.755940821766856,28.68432255461812,83.44026337638498,0.2260847456753267,False,defined,873/151,4950/151
historical_observation,False,granite,7131-7132,direct,83.6663481220603,301,0.1362126245847176,41,23,18,301,0.1362126245847176,41,0,0.1362126245847176,False,0.0012732669711112976,83.45007402449846,83.45134729146957,0.21500083059072606,False,defined,0,0
historical_observation,False,granite,7131-7132,loss,83.6663481220603,80,0.5,40,22,18,301,0.1362126245847176,41,-1,0.5125,False,61.54842833429575,21.830399870872498,83.37882820516825,0.28751991689205275,False,defined,8760/301,9061/301
historical_observation,False,granite,7131-7132,primary,83.6663481220603,103,0.23300970873786409,24,15,9,301,0.1362126245847176,41,-17,0.39805825242718446,False,54.99466881155968,28.416548680514097,83.41121749207377,0.2551306299865262,False,defined,3001/301,8118/301
historical_observation,False,granite,7131-7132,norm,83.6663481220603,124,0.25,31,22,9,301,0.1362126245847176,41,-10,0.33064516129032256,False,49.50347592681646,34.112123407423496,83.61559933423996,0.050748787820342894,False,defined,4247/301,7257/301
historical_observation,False,granite,7131-7132,paid_direct,83.6663481220603,286,0.14335664335664336,41,23,18,301,0.1362126245847176,41,0,0.14335664335664336,False,4.240810167789459,79.3393287435174,83.58013891130686,0.08620921075344194,False,defined,615/301,615/301
historical_observation,False,granite,7131-7132,paid_loss,83.6663481220603,65,0.5692307692307692,37,20,17,301,0.1362126245847176,41,-4,0.6307692307692307,False,65.7879652351141,17.7691618129611,83.5571270480752,0.10922107398510073,False,defined,8472/301,9676/301
historical_observation,False,granite,7131-7132,paid_primary,83.6663481220603,88,0.23863636363636365,21,13,8,301,0.1362126245847176,41,-20,0.4659090909090909,False,59.23420571237803,24.168318569660187,83.40252428203821,0.2638238400220886,False,defined,2713/301,8733/301
historical_observation,False,granite,7131-7132,paid_norm,83.6663481220603,109,0.24770642201834864,27,21,6,301,0.1362126245847176,41,-14,0.3761467889908257,False,53.74301282763481,29.84036571905017,83.58337854668498,0.08296957537532222,False,defined,3658/301,7872/301
historical_observation,False,ministral,2102-2111,direct,121.29235630854964,232,0.6422413793103449,149,4,145,232,0.6422413793103449,149,0,0.6422413793103449,False,0.0012014955282211304,121.05909898132086,121.06030047684908,0.2320558317005614,False,defined,0,0
historical_observation,False,ministral,2102-2111,loss,121.29235630854964,66,0.2727272727272727,18,3,15,232,0.6422413793103449,149,-131,2.257575757575758,True,87.63326840475202,33.600458055734634,121.23372646048665,0.058629848062991735,False,defined,-2829/116,12367/116
historical_observation,False,ministral,2102-2111,primary,121.29235630854964,51,0.7058823529411765,36,0,36,232,0.6422413793103449,149,-113,2.9215686274509802,True,94.38845733553171,26.697780657559633,121.08623799309134,0.20611831545829726,False,defined,753/232,26969/232
historical_observation,False,ministral,2102-2111,norm,121.29235630854964,93,0.6666666666666666,62,0,62,232,0.6422413793103449,149,-87,1.6021505376344085,True,72.90056284889579,48.08969410508871,120.9902569539845,0.30209935456514336,False,defined,527/232,20711/232
historical_observation,False,ministral,2102-2111,paid_direct,121.29235630854964,216,0.6435185185185185,139,4,135,232,0.6422413793103449,149,-10,0.6898148148148148,False,8.439031180739402,112.74072848260403,121.17975966334343,0.11259664520621143,False,defined,8/29,298/29
historical_observation,False,ministral,2102-2111,paid_loss,121.29235630854964,49,0.2653061224489796,13,2,11,232,0.6422413793103449,149,-136,3.0408163265306123,True,96.0710980899632,24.824946280568838,120.89604437053204,0.396311938017607,False,defined,-4285/232,27267/232
historical_observation,False,ministral,2102-2111,paid_primary,121.29235630854964,35,0.7142857142857143,25,0,25,232,0.6422413793103449,149,-124,4.257142857142857,True,102.8262870207429,18.202611573040485,121.02889859378338,0.2634577147662639,False,defined,585/232,29353/232
historical_observation,False,ministral,2102-2111,paid_norm,121.29235630854964,77,0.6753246753246753,52,0,52,232,0.6422413793103449,149,-97,1.9350649350649352,True,81.33839253410697,39.90648237615824,121.24487491026521,0.04748139828443581,False,defined,591/232,23095/232
historical_observation,False,ministral,2102-2112,direct,121.29235630854964,228,0.5701754385964912,130,4,126,228,0.5701754385964912,130,0,0.5701754385964912,False,0.002436339855194092,120.9322275929153,120.93466393277049,0.35769237577914953,False,defined,0,0
historical_observation,False,ministral,2102-2112,loss,121.29235630854964,64,0.328125,21,6,15,228,0.5701754385964912,130,-109,2.03125,True,87.66176533326507,33.43858081102371,121.10034614428878,0.19201016426085896,False,defined,-883/57,5330/57
historical_observation,False,ministral,2102-2112,primary,121.29235630854964,49,0.7551020408163265,37,0,37,228,0.5701754385964912,130,-93,2.6530612244897958,True,94.44174989312887,26.61386178433895,121.05561167746782,0.23674463108181187,False,defined,1033/114,11635/114
historical_observation,False,ministral,2102-2112,norm,121.29235630854964,92,0.6195652173913043,57,0,57,228,0.5701754385964912,130,-73,1.4130434782608696,True,73.22194339334965,47.96762064471841,121.18956403806806,0.10279227048158561,False,defined,259/57,4420/57
historical_observation,False,ministral,2102-2112,paid_direct,121.29235630854964,212,0.5660377358490566,120,3,117,228,0.5701754385964912,130,-10,0.6132075471698113,False,8.510172416269778,112.7225385196507,121.23271093592048,0.05964537262916434,False,defined,-50/57,520/57
historical_observation,False,ministral,2102-2112,paid_loss,121.29235630854964,49,0.32653061224489793,16,4,12,228,0.5701754385964912,130,-114,2.6530612244897958,True,96.16950140967965,24.92994200065732,121.09944341033697,0.19291289821266697,False,defined,-1361/114,11635/114
historical_observation,False,ministral,2102-2112,paid_primary,121.29235630854964,32,0.78125,25,0,25,228,0.5701754385964912,130,-105,4.0625,True,102.94948596954346,17.897966001182795,120.84745197072625,0.44490433782338445,False,defined,385/57,6370/57
historical_observation,False,ministral,2102-2112,paid_norm,121.29235630854964,74,0.6621621621621622,49,0,49,228,0.5701754385964912,130,-81,1.7567567567567568,True,81.72967946976424,39.44642549753189,121.17610496729613,0.11625134125351935,False,defined,388/57,5005/57
historical_observation,False,ministral,2103-2105,direct,121.29235630854964,296,0.21283783783783783,63,37,26,296,0.21283783783783783,63,0,0.21283783783783783,False,0.001324772834777832,121.04979755356908,121.05112232640386,0.2412339821457838,False,defined,0,0
historical_observation,False,ministral,2103-2105,loss,121.29235630854964,84,0.5952380952380952,50,29,21,296,0.21283783783783783,63,-13,0.75,False,86.38504715636373,34.800069749355316,121.18511690571904,0.10723940283059336,False,defined,2377/74,3339/74
historical_observation,False,ministral,2103-2105,primary,121.29235630854964,67,0.13432835820895522,9,2,7,296,0.21283783783783783,63,-54,0.9402985074626866,False,93.83049000799656,27.307666402310133,121.13815641030669,0.15419989824295022,False,defined,-1557/296,14427/296
historical_observation,False,ministral,2103-2105,norm,121.29235630854964,118,0.0847457627118644,10,7,3,296,0.21283783783783783,63,-53,0.5338983050847458,False,72.95791583508253,48.20135806500912,121.15927390009165,0.13308240845799785,False,defined,-2237/148,5607/148
historical_observation,False,ministral,2103-2105,paid_direct,121.29235630854964,275,0.21454545454545454,59,35,24,296,0.21283783783783783,63,-4,0.2290909090909091,False,8.555502735823392,112.35727280378342,120.91277553960681,0.3795807689428315,False,defined,139/296,1323/296
historical_observation,False,ministral,2103-2105,paid_loss,121.29235630854964,63,0.5396825396825397,34,19,15,296,0.21283783783783783,63,-29,1.0,False,94.93922511935234,26.08559723570943,121.02482235506177,0.2675339534878668,False,defined,6095/296,14679/296
historical_observation,False,ministral,2103-2105,paid_primary,121.29235630854964,45,0.15555555555555556,7,1,6,296,0.21283783783783783,63,-56,1.4,True,102.38466797098518,18.56171489134431,120.94638286232949,0.3459734462201603,False,defined,-763/296,15813/296
historical_observation,False,ministral,2103-2105,paid_norm,121.29235630854964,96,0.052083333333333336,5,3,2,296,0.21283783783783783,63,-58,0.65625,False,81.51209379807113,39.41851174458861,120.93060554265975,0.3617507658898875,False,defined,-571/37,1575/37
historical_observation,False,ministral,7201-7202,direct,121.29235630854964,296,0.12162162162162163,36,19,17,296,0.12162162162162163,36,0,0.12162162162162163,False,0.0010203681886196136,121.144362449646,121.14538281783462,0.14697349071502402,False,defined,0,0
historical_observation,False,ministral,7201-7202,loss,121.29235630854964,82,0.4146341463414634,34,19,15,296,0.12162162162162163,36,-2,0.43902439024390244,False,87.20375710353255,33.86915108561516,121.07290818914771,0.21944811940192563,False,defined,889/37,963/37
historical_observation,False,ministral,7201-7202,primary,121.29235630854964,67,0.07462686567164178,5,0,5,296,0.12162162162162163,36,-31,0.5373134328358209,False,93.90810414403677,27.00442175939679,120.91252590343356,0.37983040511608035,False,defined,-233/74,2061/74
historical_observation,False,ministral,7201-7202,norm,121.29235630854964,116,0.0603448275862069,7,2,5,296,0.12162162162162163,36,-29,0.3103448275862069,False,73.90336365252733,47.11624329909682,121.01960695162416,0.2727493569254807,False,defined,-263/37,810/37
historical_observation,False,ministral,7201-7202,paid_direct,121.29235630854964,276,0.11594202898550725,32,18,14,296,0.12162162162162163,36,-4,0.13043478260869565,False,8.576904368400573,112.58005729317665,121.15696166157723,0.13539464697241615,False,defined,-58/37,90/37
historical_observation,False,ministral,7201-7202,paid_loss,121.29235630854964,61,0.4426229508196721,27,15,12,296,0.12162162162162163,36,-9,0.5901639344262295,False,95.77964110374451,25.237445548176765,121.01708665192128,0.2752696566283652,False,defined,1449/74,2115/74
historical_observation,False,ministral,7201-7202,paid_primary,121.29235630854964,46,0.10869565217391304,5,0,5,296,0.12162162162162163,36,-31,0.782608695652174,False,102.48398814424873,18.76995750889182,121.25394565314055,0.03841065540909799,False,defined,-22/37,1125/37
historical_observation,False,ministral,7201-7202,paid_norm,121.29235630854964,95,0.07368421052631578,7,2,5,296,0.12162162162162163,36,-29,0.37894736842105264,False,82.47924765273929,38.5753917619586,121.05463941469789,0.23771689385175143,False,defined,-337/74,1809/74
historical_observation,False,ministral,7203-7204,direct,121.29235630854964,291,0.12027491408934708,35,19,16,291,0.12027491408934708,35,0,0.12027491408934708,False,0.0024276375770568848,121.06113493442535,121.06356257200241,0.22879373654722912,False,defined,0,0
historical_observation,False,ministral,7203-7204,loss,121.29235630854964,80,0.3625,29,19,10,291,0.12027491408934708,35,-6,0.4375,False,87.9547540359199,33.14315204322338,121.09790607914329,0.1944502294063516,False,defined,5639/291,7385/291
historical_observation,False,ministral,7203-7204,primary,121.29235630854964,66,0.15151515151515152,10,2,8,291,0.12027491408934708,35,-25,0.5303030303030303,False,93.67600867524743,27.432736549526453,121.10874522477388,0.18361108377575758,False,defined,200/97,2625/97
historical_observation,False,ministral,7203-7204,norm,121.29235630854964,113,0.10619469026548672,12,8,4,291,0.12027491408934708,35,-23,0.30973451327433627,False,73.5638278350234,47.61127945780754,121.17510729283094,0.11724901571869419,False,defined,-463/291,6230/291
historical_observation,False,ministral,7203-7204,paid_direct,121.29235630854964,270,0.1259259259259259,34,19,15,291,0.12027491408934708,35,-1,0.12962962962962962,False,8.694916718453168,112.13818481191993,120.8331015303731,0.45925477817654453,False,defined,148/97,245/97
historical_observation,False,ministral,7203-7204,paid_loss,121.29235630854964,59,0.3389830508474576,20,14,6,291,0.12027491408934708,35,-15,0.5932203389830508,False,96.64724311679602,24.53727750480175,121.18452062159777,0.10783568695187137,False,defined,3755/291,8120/291
historical_observation,False,ministral,7203-7204,paid_primary,121.29235630854964,45,0.1111111111111111,5,0,5,291,0.12027491408934708,35,-30,0.7777777777777778,False,102.36849775612355,18.758036475628614,121.12653423175216,0.16582207679748517,False,defined,-40/97,2870/97
historical_observation,False,ministral,7203-7204,paid_norm,121.29235630854964,92,0.10869565217391304,10,7,3,291,0.12027491408934708,35,-25,0.3804347826086957,False,82.25631691589952,38.7364433594048,120.99276027530432,0.29959603324532175,False,defined,-310/291,6965/291
historical_observation,False,ministral,7205-7206,direct,121.29235630854964,294,0.17006802721088435,50,18,32,294,0.17006802721088435,50,0,0.17006802721088435,False,0.0012103654444217682,120.92460740730166,120.92581777274609,0.3665385358035543,False,defined,0,0
historical_observation,False,ministral,7205-7206,loss,121.29235630854964,80,0.5625,45,17,28,294,0.17006802721088435,50,-5,0.625,False,87.77248211577535,33.40111741423607,121.17359953001142,0.11875677853822907,False,defined,4615/147,5350/147
historical_observation,False,ministral,7205-7206,primary,121.29235630854964,65,0.1076923076923077,7,0,7,294,0.17006802721088435,50,-43,0.7692307692307693,False,94.35659037902951,26.69993058219552,121.05652096122503,0.23583534732460876,False,defined,-596/147,5725/147
historical_observation,False,ministral,7205-7206,norm,121.29235630854964,116,0.0603448275862069,7,4,3,294,0.17006802721088435,50,-43,0.43103448275862066,False,73.53661557286978,47.62960930168629,121.16622487455606,0.126131433993578,False,defined,-1871/147,4450/147
historical_observation,False,ministral,7205-7206,paid_direct,121.29235630854964,274,0.16423357664233576,45,14,31,294,0.17006802721088435,50,-5,0.18248175182481752,False,8.515935533493757,112.61440584808588,121.13034138157964,0.16201492697000322,False,defined,-235/147,500/147
historical_observation,False,ministral,7205-7206,paid_loss,121.29235630854964,59,0.5084745762711864,30,12,18,294,0.17006802721088435,50,-20,0.847457627118644,False,96.28720728382467,24.740835398435593,121.02804268226026,0.2643136262893702,False,defined,2935/147,5875/147
historical_observation,False,ministral,7205-7206,paid_primary,121.29235630854964,44,0.06818181818181818,3,0,3,294,0.17006802721088435,50,-47,1.1363636363636365,True,102.87131554707885,18.003153275698423,120.87446882277727,0.4178874857723708,False,defined,-659/147,6250/147
historical_observation,False,ministral,7205-7206,paid_norm,121.29235630854964,95,0.031578947368421054,3,3,0,294,0.17006802721088435,50,-47,0.5263157894736842,False,82.05134074091912,38.92884707823396,120.98018781915307,0.31216848939657266,False,defined,-1934/147,4975/147
historical_observation,False,ministral,7207-7208,direct,121.29235630854964,292,0.15753424657534246,46,26,20,292,0.15753424657534246,46,0,0.15753424657534246,False,0.0011811405420303345,121.03011194989085,121.03129309043288,0.2610632181167581,False,defined,0,0
historical_observation,False,ministral,7207-7208,loss,121.29235630854964,77,0.42857142857142855,33,14,19,292,0.15753424657534246,46,-13,0.5974025974025974,False,88.87319425493479,32.13005558028817,121.00324983522296,0.28910647332667677,False,defined,3047/146,4945/146
historical_observation,False,ministral,7207-7208,primary,121.29235630854964,64,0.15625,10,2,8,292,0.15753424657534246,46,-36,0.71875,False,94.8997015953064,26.329002525657415,121.22870412096381,0.06365218758583084,False,defined,-6/73,2622/73
historical_observation,False,ministral,7207-7208,norm,121.29235630854964,115,0.10434782608695652,12,8,4,292,0.15753424657534246,46,-34,0.4,False,73.37912357226014,47.51958241313696,120.8987059853971,0.39365032315253995,False,defined,-893/146,4071/146
historical_observation,False,ministral,7207-7208,paid_direct,121.29235630854964,271,0.15867158671586715,43,25,18,292,0.15753424657534246,46,-3,0.16974169741697417,False,8.481919673085212,112.5616243891418,121.04354406222701,0.24881224632262997,False,defined,45/146,483/146
historical_observation,False,ministral,7207-7208,paid_loss,121.29235630854964,57,0.42105263157894735,24,8,16,292,0.15753424657534246,46,-22,0.8070175438596491,False,97.35393278747797,23.76997185498476,121.12390464246273,0.16845166608690612,False,defined,2193/146,5405/146
historical_observation,False,ministral,7207-7208,paid_primary,121.29235630854964,43,0.11627906976744186,5,0,5,292,0.15753424657534246,46,-41,1.069767441860465,True,103.38044012784958,17.560108322650194,120.94054845049978,0.35180785804987,False,defined,-259/146,5727/146
historical_observation,False,ministral,7207-7208,paid_norm,121.29235630854964,95,0.07368421052631578,7,5,2,292,0.15753424657534246,46,-39,0.4842105263157895,False,81.85986210480333,39.027228854596615,120.88709095939994,0.4052653491497023,False,defined,-1163/146,4531/146
historical_observation,False,ministral,7209-7210,direct,121.29235630854964,297,0.1447811447811448,43,13,30,297,0.1447811447811448,43,0,0.1447811447811448,False,0.0011127293109893799,121.22945423051715,121.23056695982814,0.06178934872150182,False,defined,0,0
historical_observation,False,ministral,7209-7210,loss,121.29235630854964,82,0.524390243902439,43,10,33,297,0.1447811447811448,43,0,0.524390243902439,False,87.74860325828195,33.37915616109967,121.12775941938162,0.16459688916802157,False,defined,9245/297,9245/297
historical_observation,False,ministral,7209-7210,primary,121.29235630854964,65,0.09230769230769231,6,1,5,297,0.1447811447811448,43,-37,0.6615384615384615,False,94.51262506097555,26.548984047025442,121.061609108001,0.2307472005486448,False,defined,-1013/297,9976/297
historical_observation,False,ministral,7209-7210,norm,121.29235630854964,116,0.034482758620689655,4,3,1,297,0.1447811447811448,43,-39,0.3706896551724138,False,73.59447856247425,47.60735161602497,121.20183017849922,0.0905261300504159,False,defined,-3800/297,7783/297
historical_observation,False,ministral,7209-7210,paid_direct,121.29235630854964,276,0.13043478260869565,36,9,27,297,0.1447811447811448,43,-7,0.15579710144927536,False,8.587786917388438,112.64345683157444,121.23124374896288,0.06111255958676175,False,defined,-392/99,301/99
historical_observation,False,ministral,7209-7210,paid_loss,121.29235630854964,61,0.5737704918032787,35,9,26,297,0.1447811447811448,43,-8,0.7049180327868853,False,96.3352774463594,24.68228316307068,121.01756060943008,0.27479569911956614,False,defined,7772/297,10148/297
historical_observation,False,ministral,7209-7210,paid_primary,121.29235630854964,44,0.13636363636363635,6,1,5,297,0.1447811447811448,43,-37,0.9772727272727273,False,103.099299249053,18.019949194043875,121.11924844309688,0.17310786545276316,False,defined,-10/27,989/27
historical_observation,False,ministral,7209-7210,paid_norm,121.29235630854964,95,0.031578947368421054,3,3,0,297,0.1447811447811448,43,-40,0.45263157894736844,False,82.1811527505517,39.04278324171901,121.22393599227071,0.06842031627893039,False,defined,-3194/297,8686/297
historical_observation,False,ministral,7211-7212,direct,121.29235630854964,295,0.14576271186440679,43,14,29,295,0.14576271186440679,43,0,0.14576271186440679,False,0.0010673478245735168,121.00548056513071,121.00654791295528,0.2858083955943556,False,defined,0,0
historical_observation,False,ministral,7211-7212,loss,121.29235630854964,96,0.4895833333333333,47,16,31,295,0.14576271186440679,43,4,0.4479166666666667,False,81.652099031955,39.24900960549712,120.90110863745213,0.3912476710975103,False,defined,9737/295,8557/295
historical_observation,False,ministral,7211-7212,primary,121.29235630854964,67,0.029850746268656716,2,0,2,295,0.14576271186440679,43,-41,0.6417910447761194,False,93.62171260640025,27.543895162642002,121.16560776904225,0.12674853950739093,False,defined,-2291/295,9804/295
historical_observation,False,ministral,7211-7212,norm,121.29235630854964,115,0.02608695652173913,3,1,2,295,0.14576271186440679,43,-40,0.3739130434782609,False,73.92593215405941,47.180657513439655,121.10658966749907,0.1857666410505766,False,defined,-812/59,1548/59
historical_observation,False,ministral,7211-7212,paid_direct,121.29235630854964,275,0.13818181818181818,38,13,25,295,0.14576271186440679,43,-5,0.15636363636363637,False,8.593279816955327,112.5232514962554,121.11653131321073,0.17582499533891444,False,defined,-123/59,172/59
historical_observation,False,ministral,7211-7212,paid_loss,121.29235630854964,76,0.5,38,13,25,295,0.14576271186440679,43,-5,0.5657894736842105,False,90.24431150108576,31.004779689013958,121.24909119009972,0.043265118449920134,False,defined,7942/295,9417/295
historical_observation,False,ministral,7211-7212,paid_primary,121.29235630854964,46,0.043478260869565216,2,0,2,295,0.14576271186440679,43,-41,0.9347826086956522,False,102.213925075531,18.763608042150736,120.97753311768173,0.3148231908679033,False,defined,-1388/295,10707/295
historical_observation,False,ministral,7211-7212,paid_norm,121.29235630854964,95,0.021052631578947368,2,1,1,295,0.14576271186440679,43,-41,0.45263157894736844,False,82.51814462319017,38.769432570785284,121.28757719397545,0.0047791145741939,False,defined,-699/59,1720/59
historical_observation,False,ministral,7213-7214,direct,121.29235630854964,295,0.15593220338983052,46,21,25,295,0.15593220338983052,46,0,0.15593220338983052,False,0.0017120800912380219,121.23822302371264,121.23993510380387,0.05242120474576705,False,defined,0,0
historical_observation,False,ministral,7213-7214,loss,121.29235630854964,80,0.475,38,16,22,295,0.15593220338983052,46,-8,0.575,False,88.2787781842053,32.71417701989412,120.99295520409942,0.2994011044502211,False,defined,1506/59,1978/59
historical_observation,False,ministral,7213-7214,primary,121.29235630854964,66,0.06060606060606061,4,0,4,295,0.15593220338983052,46,-42,0.696969696969697,False,94.3525307700038,26.653743628412485,121.00627439841628,0.2860819101333603,False,defined,-1856/295,10534/295
historical_observation,False,ministral,7213-7214,norm,121.29235630854964,117,0.02564102564102564,3,0,3,295,0.15593220338983052,46,-43,0.39316239316239315,False,73.34258757904172,47.6136733815074,120.95626096054912,0.33609534800052837,False,defined,-4497/295,8188/295
historical_observation,False,ministral,7213-7214,paid_direct,121.29235630854964,274,0.1678832116788321,46,21,25,295,0.15593220338983052,46,0,0.1678832116788321,False,8.47246606349945,112.60657424107194,121.0790403045714,0.21331600397825057,False,defined,966/295,966/295
historical_observation,False,ministral,7213-7214,paid_loss,121.29235630854964,60,0.5,30,14,16,295,0.15593220338983052,46,-16,0.7666666666666667,False,96.74953216761351,24.530711352825165,121.28024352043867,0.012112788110967339,False,defined,1218/59,2162/59
